sentence_id,domain,text,aspect_term,input_text,label,polarity
2289,restaurants,The service is good and the resturant is clean.,service,[ASPECT] service [SEP] The service is good and the resturant is clean.,0,positive
527,restaurants,"Great spot, whether looking for a couple of drinks or quiet dinner.",drinks,"[ASPECT] drinks [SEP] Great spot, whether looking for a couple of drinks or quiet dinner.",0,positive
527,restaurants,"Great spot, whether looking for a couple of drinks or quiet dinner.",dinner,"[ASPECT] dinner [SEP] Great spot, whether looking for a couple of drinks or quiet dinner.",0,positive
527,restaurants,"Great spot, whether looking for a couple of drinks or quiet dinner.",spot,"[ASPECT] spot [SEP] Great spot, whether looking for a couple of drinks or quiet dinner.",0,positive
2478,restaurants,Just stick with the small dishes!,dishes,[ASPECT] dishes [SEP] Just stick with the small dishes!,1,negative
945,restaurants,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",cafe,"[ASPECT] cafe [SEP] The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",0,positive
945,restaurants,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",outdoor chairs,"[ASPECT] outdoor chairs [SEP] The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",0,positive
945,restaurants,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",tables,"[ASPECT] tables [SEP] The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",0,positive
945,restaurants,"The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",service,"[ASPECT] service [SEP] The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.",1,negative
1642,restaurants,I've rarely had a problem with slow staff in the 10 years I've been going.,staff,[ASPECT] staff [SEP] I've rarely had a problem with slow staff in the 10 years I've been going.,0,positive
1766,restaurants,Food is excellent.,Food,[ASPECT] Food [SEP] Food is excellent.,0,positive
2573,restaurants,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads,[ASPECT] salads [SEP] Although we were looking for regular lettuce and some walnuts the salads we got were great.,0,positive
2573,restaurants,Although we were looking for regular lettuce and some walnuts the salads we got were great.,lettuce,[ASPECT] lettuce [SEP] Although we were looking for regular lettuce and some walnuts the salads we got were great.,2,neutral
2573,restaurants,Although we were looking for regular lettuce and some walnuts the salads we got were great.,walnuts,[ASPECT] walnuts [SEP] Although we were looking for regular lettuce and some walnuts the salads we got were great.,2,neutral
2323,restaurants,Excellent lunch buffet for only $6.95.,lunch buffet,[ASPECT] lunch buffet [SEP] Excellent lunch buffet for only $6.95.,0,positive
2281,restaurants,"If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",cuisine,"[ASPECT] cuisine [SEP] If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",1,negative
983,restaurants,"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",priced,"[ASPECT] priced [SEP] both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",0,positive
983,restaurants,"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",dinner,"[ASPECT] dinner [SEP] both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",0,positive
983,restaurants,"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",lunch,"[ASPECT] lunch [SEP] both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.",0,positive
2571,restaurants,"Ambience is so cute and quaint, good for business although we were there on vacation.",Ambience,"[ASPECT] Ambience [SEP] Ambience is so cute and quaint, good for business although we were there on vacation.",0,positive
2122,restaurants,"The portion sizes here are huge, and the sushi is good.",portion sizes,"[ASPECT] portion sizes [SEP] The portion sizes here are huge, and the sushi is good.",0,positive
2122,restaurants,"The portion sizes here are huge, and the sushi is good.",sushi,"[ASPECT] sushi [SEP] The portion sizes here are huge, and the sushi is good.",0,positive
2350,restaurants,My boyfriend ate tuna and it was cooked perfectly!,tuna,[ASPECT] tuna [SEP] My boyfriend ate tuna and it was cooked perfectly!,0,positive
1119,restaurants,"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",menu,"[ASPECT] menu [SEP] This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",2,neutral
1119,restaurants,"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",pad thai,"[ASPECT] pad thai [SEP] This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",2,neutral
1119,restaurants,"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",tom yum soup,"[ASPECT] tom yum soup [SEP] This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",2,neutral
1158,restaurants,"Good food at the restaurant (a bit expensive, but great if you want to impress your date).",food,"[ASPECT] food [SEP] Good food at the restaurant (a bit expensive, but great if you want to impress your date).",0,positive
220,restaurants,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,caviar,[ASPECT] caviar [SEP] I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,0,positive
220,restaurants,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,service,[ASPECT] service [SEP] I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,0,positive
3254,restaurants,I have eaten there 3-4 times and the food was always good.,food,[ASPECT] food [SEP] I have eaten there 3-4 times and the food was always good.,0,positive
2216,restaurants,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",wait,"[ASPECT] wait [SEP] I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",1,negative
1467,restaurants,"great eats, good times.",eats,"[ASPECT] eats [SEP] great eats, good times.",0,positive
970,restaurants,"Grilled whole fish wonderful, great spicing.",fish,"[ASPECT] fish [SEP] Grilled whole fish wonderful, great spicing.",0,positive
3506,restaurants,"For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.",Neapolitan fare,"[ASPECT] Neapolitan fare [SEP] For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.",0,positive
1123,restaurants,"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",entrees,"[ASPECT] entrees [SEP] Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",1,negative
1123,restaurants,"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",summer rolls,"[ASPECT] summer rolls [SEP] Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",0,positive
1123,restaurants,"Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",owner,"[ASPECT] owner [SEP] Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!",0,positive
2314,restaurants,The service was great as well.,service,[ASPECT] service [SEP] The service was great as well.,0,positive
397,restaurants,Try the lobster teriyaki and the rose special roll.,lobster teriyaki,[ASPECT] lobster teriyaki [SEP] Try the lobster teriyaki and the rose special roll.,0,positive
397,restaurants,Try the lobster teriyaki and the rose special roll.,rose special roll,[ASPECT] rose special roll [SEP] Try the lobster teriyaki and the rose special roll.,0,positive
1395,restaurants,Another plus is most of the entrees are approx.,entrees,[ASPECT] entrees [SEP] Another plus is most of the entrees are approx.,0,positive
2987,restaurants,"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",food,"[ASPECT] food [SEP] The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",0,positive
2987,restaurants,"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",atmosphere,"[ASPECT] atmosphere [SEP] The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",0,positive
3457,restaurants,From the moment we walked in they were more than accomodating even though the place was packed.,place,[ASPECT] place [SEP] From the moment we walked in they were more than accomodating even though the place was packed.,1,negative
938,restaurants,"I found the food, service and value exceptional everytime I have been there.",food,"[ASPECT] food [SEP] I found the food, service and value exceptional everytime I have been there.",0,positive
938,restaurants,"I found the food, service and value exceptional everytime I have been there.",service,"[ASPECT] service [SEP] I found the food, service and value exceptional everytime I have been there.",0,positive
938,restaurants,"I found the food, service and value exceptional everytime I have been there.",value,"[ASPECT] value [SEP] I found the food, service and value exceptional everytime I have been there.",0,positive
3177,restaurants,We ate at this Thai place following the reviews but very unhappy with the foods.,foods,[ASPECT] foods [SEP] We ate at this Thai place following the reviews but very unhappy with the foods.,1,negative
2931,restaurants,"The food is definitely good, but I left a bit disappointed.",food,"[ASPECT] food [SEP] The food is definitely good, but I left a bit disappointed.",0,positive
3017,restaurants,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",glass of wine,"[ASPECT] glass of wine [SEP] I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",2,neutral
3017,restaurants,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",glass of beer,"[ASPECT] glass of beer [SEP] I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",2,neutral
3017,restaurants,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",dinner,"[ASPECT] dinner [SEP] I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",2,neutral
1366,restaurants,"The drinks are a saving grace, but service staff, please, get over yourselves.",drinks,"[ASPECT] drinks [SEP] The drinks are a saving grace, but service staff, please, get over yourselves.",0,positive
1366,restaurants,"The drinks are a saving grace, but service staff, please, get over yourselves.",service staff,"[ASPECT] service staff [SEP] The drinks are a saving grace, but service staff, please, get over yourselves.",1,negative
2309,restaurants,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,delivery guys,[ASPECT] delivery guys [SEP] There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,1,negative
2785,restaurants,The all-Italian staff is warm and engaging from the start.,staff,[ASPECT] staff [SEP] The all-Italian staff is warm and engaging from the start.,0,positive
1638,restaurants,The prices are exceptionally reasonable for food of this caliber.,prices,[ASPECT] prices [SEP] The prices are exceptionally reasonable for food of this caliber.,0,positive
1638,restaurants,The prices are exceptionally reasonable for food of this caliber.,food,[ASPECT] food [SEP] The prices are exceptionally reasonable for food of this caliber.,0,positive
2472,restaurants,If you go here - your focus should be the Tamarind Margaritas.,Tamarind Margaritas,[ASPECT] Tamarind Margaritas [SEP] If you go here - your focus should be the Tamarind Margaritas.,0,positive
260,restaurants,The filet mignon dish was superb!,filet mignon dish,[ASPECT] filet mignon dish [SEP] The filet mignon dish was superb!,0,positive
3482,restaurants,I had been a regular due to the consistently good food and ease of getting a table.,food,[ASPECT] food [SEP] I had been a regular due to the consistently good food and ease of getting a table.,0,positive
3482,restaurants,I had been a regular due to the consistently good food and ease of getting a table.,getting a table,[ASPECT] getting a table [SEP] I had been a regular due to the consistently good food and ease of getting a table.,0,positive
2807,restaurants,This place is the most Japanese it can ever get.,place,[ASPECT] place [SEP] This place is the most Japanese it can ever get.,0,positive
3120,restaurants,"The food is good, I can't lie.",food,"[ASPECT] food [SEP] The food is good, I can't lie.",0,positive
3590,restaurants,"great food, lt's of it, more then one person can eat!",food,"[ASPECT] food [SEP] great food, lt's of it, more then one person can eat!",0,positive
1534,restaurants,"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",pastrami on challah sandwich,"[ASPECT] pastrami on challah sandwich [SEP] I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",0,positive
1534,restaurants,"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",soups,"[ASPECT] soups [SEP] I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",0,positive
1534,restaurants,"I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",knishes,"[ASPECT] knishes [SEP] I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.",0,positive
1778,restaurants,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere,"[ASPECT] atmosphere [SEP] The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",2,neutral
3071,restaurants,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,[ASPECT] atomosphere [SEP] Cozy romantic atomosphere with only around 15 tables at most.,0,positive
3071,restaurants,Cozy romantic atomosphere with only around 15 tables at most.,tables,[ASPECT] tables [SEP] Cozy romantic atomosphere with only around 15 tables at most.,0,positive
47,restaurants,This place is worth going even if only for their beer.,beer,[ASPECT] beer [SEP] This place is worth going even if only for their beer.,0,positive
2995,restaurants,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,scallops,[ASPECT] scallops [SEP] I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,0,positive
2995,restaurants,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,mahi mahi (on saffron risotto,[ASPECT] mahi mahi (on saffron risotto [SEP] I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,0,positive
2215,restaurants,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",ambience,"[ASPECT] ambience [SEP] The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",0,positive
2215,restaurants,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",prices,"[ASPECT] prices [SEP] The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",0,positive
2215,restaurants,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",food,"[ASPECT] food [SEP] The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",0,positive
2100,restaurants,"Do not get the Go Go Hamburgers, no matter what the reviews say.",Go Go Hamburgers,"[ASPECT] Go Go Hamburgers [SEP] Do not get the Go Go Hamburgers, no matter what the reviews say.",1,negative
479,restaurants,The sandwhiches are out-of-this world!,sandwhiches,[ASPECT] sandwhiches [SEP] The sandwhiches are out-of-this world!,0,positive
3379,restaurants,"If you live in Upper Manhattan, Siam Square is THE place for Thia food.",Thia food,"[ASPECT] Thia food [SEP] If you live in Upper Manhattan, Siam Square is THE place for Thia food.",0,positive
1733,restaurants,Decor is charming.,Decor,[ASPECT] Decor [SEP] Decor is charming.,0,positive
1885,restaurants,The food was very well prepared.,food,[ASPECT] food [SEP] The food was very well prepared.,0,positive
1358,restaurants,Really tasty spring rolls and noodles for a good price though.,spring rolls,[ASPECT] spring rolls [SEP] Really tasty spring rolls and noodles for a good price though.,0,positive
1358,restaurants,Really tasty spring rolls and noodles for a good price though.,noodles,[ASPECT] noodles [SEP] Really tasty spring rolls and noodles for a good price though.,0,positive
1358,restaurants,Really tasty spring rolls and noodles for a good price though.,price,[ASPECT] price [SEP] Really tasty spring rolls and noodles for a good price though.,0,positive
2389,restaurants,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",dim sum,"[ASPECT] dim sum [SEP] Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",1,negative
2389,restaurants,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",food,"[ASPECT] food [SEP] Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",0,positive
2389,restaurants,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",portions,"[ASPECT] portions [SEP] Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",1,negative
2389,restaurants,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",dishes,"[ASPECT] dishes [SEP] Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",2,neutral
2389,restaurants,"Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",dish,"[ASPECT] dish [SEP] Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.",2,neutral
3087,restaurants,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,"[ASPECT] drinks [SEP] While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",1,negative
3087,restaurants,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",bars,"[ASPECT] bars [SEP] While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",1,negative
3087,restaurants,"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,"[ASPECT] drinks [SEP] While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",0,positive
2847,restaurants,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",stuff,"[ASPECT] stuff [SEP] Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",0,positive
2847,restaurants,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",waiter,"[ASPECT] waiter [SEP] Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",0,positive
2847,restaurants,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",dessert,"[ASPECT] dessert [SEP] Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",0,positive
2847,restaurants,"Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",staff,"[ASPECT] staff [SEP] Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.",0,positive
418,restaurants,"The food arrived 20 minutes after I called, cold and soggy.",food,"[ASPECT] food [SEP] The food arrived 20 minutes after I called, cold and soggy.",1,negative
871,restaurants,"If you go for the pre-theatre menu, it's an even greater deal.",pre-theatre menu,"[ASPECT] pre-theatre menu [SEP] If you go for the pre-theatre menu, it's an even greater deal.",0,positive
3266,restaurants,"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",seafood,"[ASPECT] seafood [SEP] If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",0,positive
3266,restaurants,"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",vegetables,"[ASPECT] vegetables [SEP] If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",0,positive
3266,restaurants,"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",portion size,"[ASPECT] portion size [SEP] If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",1,negative
966,restaurants,"The prices cannot be beat for the quality, quantity, freshness and taste.",prices,"[ASPECT] prices [SEP] The prices cannot be beat for the quality, quantity, freshness and taste.",0,positive
966,restaurants,"The prices cannot be beat for the quality, quantity, freshness and taste.",quality,"[ASPECT] quality [SEP] The prices cannot be beat for the quality, quantity, freshness and taste.",0,positive
966,restaurants,"The prices cannot be beat for the quality, quantity, freshness and taste.",quantity,"[ASPECT] quantity [SEP] The prices cannot be beat for the quality, quantity, freshness and taste.",0,positive
966,restaurants,"The prices cannot be beat for the quality, quantity, freshness and taste.",freshness,"[ASPECT] freshness [SEP] The prices cannot be beat for the quality, quantity, freshness and taste.",0,positive
966,restaurants,"The prices cannot be beat for the quality, quantity, freshness and taste.",taste,"[ASPECT] taste [SEP] The prices cannot be beat for the quality, quantity, freshness and taste.",0,positive
980,restaurants,"Check it out, it won't hurt your stomach or your wallet.",stomach,"[ASPECT] stomach [SEP] Check it out, it won't hurt your stomach or your wallet.",0,positive
980,restaurants,"Check it out, it won't hurt your stomach or your wallet.",wallet,"[ASPECT] wallet [SEP] Check it out, it won't hurt your stomach or your wallet.",0,positive
2546,restaurants,"Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!",Gnochi,"[ASPECT] Gnochi [SEP] Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!",0,positive
937,restaurants,INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,SERVICE,[ASPECT] SERVICE [SEP] INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,1,negative
937,restaurants,INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,FOOD QUALITY,[ASPECT] FOOD QUALITY [SEP] INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,1,negative
937,restaurants,INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,PRICES,[ASPECT] PRICES [SEP] INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,1,negative
2712,restaurants,I have been about 4 times and have always had a great meal.,meal,[ASPECT] meal [SEP] I have been about 4 times and have always had a great meal.,0,positive
1170,restaurants,I go back in line like three times on average until I can't walk anymore.,line,[ASPECT] line [SEP] I go back in line like three times on average until I can't walk anymore.,1,negative
3043,restaurants,We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,dinner specials,[ASPECT] dinner specials [SEP] We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,0,positive
3043,restaurants,We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,priced,[ASPECT] priced [SEP] We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,0,positive
41,restaurants,Horrible food and Horrible service.,food,[ASPECT] food [SEP] Horrible food and Horrible service.,1,negative
41,restaurants,Horrible food and Horrible service.,service,[ASPECT] service [SEP] Horrible food and Horrible service.,1,negative
3677,restaurants,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,wine,[ASPECT] wine [SEP] The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,0,positive
3677,restaurants,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,cheese,[ASPECT] cheese [SEP] The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,0,positive
3677,restaurants,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,fondue,[ASPECT] fondue [SEP] The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,0,positive
3677,restaurants,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,table grilling,[ASPECT] table grilling [SEP] The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,0,positive
1326,restaurants,They treated us well and the food was extremely fresh and well-prepared.,food,[ASPECT] food [SEP] They treated us well and the food was extremely fresh and well-prepared.,0,positive
2400,restaurants,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,exotic salad,[ASPECT] exotic salad [SEP] Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,0,positive
2400,restaurants,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,green salad,[ASPECT] green salad [SEP] Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,0,positive
2400,restaurants,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,sweet basil fried tofu,[ASPECT] sweet basil fried tofu [SEP] Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,0,positive
2400,restaurants,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,peanut sauce,[ASPECT] peanut sauce [SEP] Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,0,positive
3171,restaurants,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,TOASTING,[ASPECT] TOASTING [SEP] THE BIG COMPLAINT: NO TOASTING AVAILABLE.,1,negative
2998,restaurants,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",food,"[ASPECT] food [SEP] Even if the food wasn't this good, the garden is a great place to sit outside and relax.",0,positive
2998,restaurants,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",garden,"[ASPECT] garden [SEP] Even if the food wasn't this good, the garden is a great place to sit outside and relax.",0,positive
2998,restaurants,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",place,"[ASPECT] place [SEP] Even if the food wasn't this good, the garden is a great place to sit outside and relax.",0,positive
1627,restaurants,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,"[ASPECT] service [SEP] Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",0,positive
739,restaurants,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",food,"[ASPECT] food [SEP] The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",1,negative
739,restaurants,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",waiter,"[ASPECT] waiter [SEP] The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",1,negative
739,restaurants,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",wine,"[ASPECT] wine [SEP] The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",1,negative
739,restaurants,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",meal,"[ASPECT] meal [SEP] The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",2,neutral
2492,restaurants,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",chicken,"[ASPECT] chicken [SEP] The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",0,positive
2492,restaurants,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",steak,"[ASPECT] steak [SEP] The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",0,positive
2492,restaurants,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",lamb sandwhich,"[ASPECT] lamb sandwhich [SEP] The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",0,positive
